polling_unit_id,source_file,draft_province,draft_district,draft_subdistrict_or_municipality,draft_municipality,draft_moo,draft_unit_number,official_province,official_district,official_subdistrict,official_municipality,official_moo,lat,lon,tambon_code,amphoe_code,province_code,location_verified,tambon_verified,tambon_lat,tambon_lon,verification_source,verification_note,needs_location_review,location_review_reason,location_confidence,path_header_unit_match,path_header_locality_match,province_expected_match,district_expected_match,missing_moo,header_unit_number,header_moo,header_locality,header_district,header_constituency_number,header_province,has_markdown,path_local_government,path_local_government_type,path_local_government_name,path_unit_number,path_folder,pdf_path
ตำบลอ_างทอง_หน_วยท_3_0001,ตำบลอ_างทอง_หน_วยท_3_0001.pdf,กำแพงเพชร,เมือง,อ่างทอง,ตำบลอ่างทอง,,3.0,,,,,,,,,,,False,False,,,,,True,missing_moo,0.55,True,True,True,True,True,,,อ่างทอง,เมือง,,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,3.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 3_0001.pdf
ตำบลอ_างทอง_หน_วยท_4_0001,ตำบลอ_างทอง_หน_วยท_4_0001.pdf,กรุงเทพฯ ใส่รีจสิ้นเป็นที่เรียบร้อยแล้ว,เมืองกำแพงเพชร,อ่างทอง,ตำบลอ่างทอง,3.0,4.0,,,,,,,,,,,False,False,,,,,True,province_ocr_unreliable,0.55,True,True,False,True,False,4.0,3.0,อ่างทอง,เมืองกำแพงเพชร,1.0,กรุงเทพฯ ใส่รีจสิ้นเป็นที่เรียบร้อยแล้ว,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,4.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 4_0001.pdf
ตำบลอ_างทอง_หน_วยท_5_0001,ตำบลอ_างทอง_หน_วยท_5_0001.pdf,กำแพงเพชร,เมือง,อ่างทอง,ตำบลอ่างทอง,4.0,5.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,5.0,4.0,อ่างทอง,เมือง,1.0,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,5.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 5_0001.pdf
ตำบลอ_างทอง_หน_วยท_6_0001,ตำบลอ_างทอง_หน_วยท_6_0001.pdf,กำแพงเพชร,เมือง,ตำบลอ่างทอง,ตำบลอ่างทอง,4.0,6.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,,4.0,,เมือง,,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,6.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 6_0001.pdf
ตำบลอ_างทอง_หน_วยท_7_0001,ตำบลอ_างทอง_หน_วยท_7_0001.pdf,กำแพงเพชร,เมือง,อ่างทอง,ตำบลอ่างทอง,5.0,7.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,,5.0,อ่างทอง,เมือง,,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,7.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 7_0001.pdf
ตำบลอ_างทอง_หน_วยท_8_0001,ตำบลอ_างทอง_หน_วยท_8_0001.pdf,กำแพงเพชร,เมือง,อ่างทอง,ตำบลอ่างทอง,5.0,8.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,8.0,5.0,อ่างทอง,เมือง,1.0,กำแพงเพชร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,8.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 8_0001.pdf
ตำบลอ_างทอง_หน_วยท_9_0001,ตำบลอ_างทอง_หน_วยท_9_0001.pdf,กรุงเทพมหานคร,เมืองฯ,อ่างทอง,ตำบลอ่างทอง,2.0,9.0,,,,,,,,,,,False,False,,,,,True,province_ocr_unreliable,0.55,True,True,False,True,False,9.0,2.0,อ่างทอง,เมืองฯ,1.0,กรุงเทพมหานคร,True,ตำบลอ่างทอง,,ตำบลอ่างทอง,9.0,ตำบลอ่างทอง,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ตำบลอ่างทอง\หน่วยที่ 9_0001.pdf
ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_1,ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_1.pdf,กรุงเทพมหานคร,เมือง,คลองสามวา,ทต.คลองแม่ลาย,1.0,1.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch;province_ocr_unreliable,0.55,True,False,False,True,False,1.0,1.0,คลองสามวา,เมือง,1.0,กรุงเทพมหานคร,True,ทต.คลองแม่ลาย,ทต,คลองแม่ลาย,1.0,ทต.คลองแม่ลาย,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.คลองแม่ลาย\หน่วยเลือกตั้งที่ 1.pdf
ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_2,ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_2.pdf,กำแพงเพชร,เมืองฯ,คลองแม่สาย,ทต.คลองแม่ลาย,3.0,2.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch,0.55,True,False,True,True,False,2.0,3.0,คลองแม่สาย,เมืองฯ,1.0,กำแพงเพชร,True,ทต.คลองแม่ลาย,ทต,คลองแม่ลาย,2.0,ทต.คลองแม่ลาย,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.คลองแม่ลาย\หน่วยเลือกตั้งที่ 2.pdf
ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_3,ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_3.pdf,กำแพงเพชร,เมืองฯ,คลองแม่ลาย,ทต.คลองแม่ลาย,3.0,3.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,3.0,3.0,,เมืองฯ,1.0,กำแพงเพชร,True,ทต.คลองแม่ลาย,ทต,คลองแม่ลาย,3.0,ทต.คลองแม่ลาย,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.คลองแม่ลาย\หน่วยเลือกตั้งที่ 3.pdf
ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_4,ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_4.pdf,กำแพงเพชร,เมืองฯ,คลองเตย,ทต.คลองแม่ลาย,3.0,4.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch,0.55,True,False,True,True,False,4.0,3.0,คลองเตย,เมืองฯ,1.0,กำแพงเพชร,True,ทต.คลองแม่ลาย,ทต,คลองแม่ลาย,4.0,ทต.คลองแม่ลาย,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.คลองแม่ลาย\หน่วยเลือกตั้งที่ 4.pdf
ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_5,ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_5.pdf,กรุงเทพมหานคร,เมืองฯ,อากาเส,ทต.คลองแม่ลาย,1.0,5.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch;province_ocr_unreliable,0.55,True,False,False,True,False,5.0,1.0,อากาเส,เมืองฯ,1.0,กรุงเทพมหานคร,True,ทต.คลองแม่ลาย,ทต,คลองแม่ลาย,5.0,ทต.คลองแม่ลาย,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.คลองแม่ลาย\หน่วยเลือกตั้งที่ 5.pdf
ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_6,ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_6.pdf,กำแพงเพชร,เมืองฯ,ตำบลดอนทองเมือง,ทต.คลองแม่ลาย,,6.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch;missing_moo,0.55,True,False,True,True,True,,,ตำบลดอนทองเมือง,เมืองฯ,1.0,กำแพงเพชร,True,ทต.คลองแม่ลาย,ทต,คลองแม่ลาย,6.0,ทต.คลองแม่ลาย,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.คลองแม่ลาย\หน่วยเลือกตั้งที่ 6.pdf
ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_7,ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_7.pdf,กำแพงเพชร,เมืองกำแพงเพชร,ตำบลดอนทองเมือง,ทต.คลองแม่ลาย,,7.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch;missing_moo,0.55,True,False,True,True,True,,,ตำบลดอนทองเมือง,เมืองกำแพงเพชร,1.0,กำแพงเพชร,True,ทต.คลองแม่ลาย,ทต,คลองแม่ลาย,7.0,ทต.คลองแม่ลาย,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.คลองแม่ลาย\หน่วยเลือกตั้งที่ 7.pdf
ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_8,ทต_คลองแม_ลาย_หน_วยเล_อกต_งท_8.pdf,กรุงเทพมหานคร,เมืองฯ,คลองแปลง,ทต.คลองแม่ลาย,1.0,8.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch;province_ocr_unreliable,0.55,True,False,False,True,False,8.0,1.0,คลองแปลง,เมืองฯ,,กรุงเทพมหานคร,True,ทต.คลองแม่ลาย,ทต,คลองแม่ลาย,8.0,ทต.คลองแม่ลาย,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.คลองแม่ลาย\หน่วยเลือกตั้งที่ 8.pdf
ทต_นครช_ม_หน_วยท_10_0001,ทต_นครช_ม_หน_วยท_10_0001.pdf,กำแพงเพชร,เมือง,นครพนม,ทต.นครชุม,9.0,10.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch,0.55,True,False,True,True,False,10.0,9.0,นครพนม,เมือง,1.0,กำแพงเพชร,True,ทต.นครชุม,ทต,นครชุม,10.0,ทต.นครชุม,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.นครชุม\หน่วยที่ 10_0001.pdf
ทต_นครช_ม_หน_วยท_1_0001,ทต_นครช_ม_หน_วยท_1_0001.pdf,กรุงเทพฯ,เพียง,นครชุม,ทต.นครชุม,2.0,1.0,,,,,,,,,,,False,False,,,,,True,province_ocr_unreliable;district_ocr_unreliable,0.55,True,True,False,False,False,1.0,2.0,,เพียง,1.0,กรุงเทพฯ,True,ทต.นครชุม,ทต,นครชุม,1.0,ทต.นครชุม,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.นครชุม\หน่วยที่ 1_0001.pdf
ทต_นครช_ม_หน_วยท_2_0001,ทต_นครช_ม_หน_วยท_2_0001.pdf,กำแพงเพชร,เมืองฯ,นครชุม,ทต.นครชุม,3.0,2.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,2.0,3.0,,เมืองฯ,1.0,กำแพงเพชร,True,ทต.นครชุม,ทต,นครชุม,2.0,ทต.นครชุม,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.นครชุม\หน่วยที่ 2_0001.pdf
ทต_นครช_ม_หน_วยท_3_0001,ทต_นครช_ม_หน_วยท_3_0001.pdf,กำแพงเพชร,เมืองกำแพงเพชร,นครเมืองกำแพงเพชร,ทต.นครชุม,3.0,3.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch,0.55,True,False,True,True,False,3.0,3.0,นครเมืองกำแพงเพชร,เมืองกำแพงเพชร,1.0,กำแพงเพชร,True,ทต.นครชุม,ทต,นครชุม,3.0,ทต.นครชุม,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.นครชุม\หน่วยที่ 3_0001.pdf
ทต_นครช_ม_หน_วยท_4_0001,ทต_นครช_ม_หน_วยท_4_0001.pdf,กรุงเทพมหานคร,เมืองฯ,มิตรจุฬา,ทต.นครชุม,4.0,4.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch;province_ocr_unreliable,0.55,True,False,False,True,False,,4.0,มิตรจุฬา,เมืองฯ,,กรุงเทพมหานคร,True,ทต.นครชุม,ทต,นครชุม,4.0,ทต.นครชุม,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.นครชุม\หน่วยที่ 4_0001.pdf
ทต_นครช_ม_หน_วยท_5_0001,ทต_นครช_ม_หน_วยท_5_0001.pdf,กำแพงเพชร,เมืองกำแพงเพชร,นครชุม,ทต.นครชุม,4.0,5.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,5.0,4.0,นครชุม,เมืองกำแพงเพชร,1.0,กำแพงเพชร,True,ทต.นครชุม,ทต,นครชุม,5.0,ทต.นครชุม,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.นครชุม\หน่วยที่ 5_0001.pdf
ทต_นครช_ม_หน_วยท_6_0001,ทต_นครช_ม_หน_วยท_6_0001.pdf,กำแพงเพชร,เมืองฯ,นครชุม,ทต.นครชุม,5.0,6.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,,5.0,,เมืองฯ,,กำแพงเพชร,True,ทต.นครชุม,ทต,นครชุม,6.0,ทต.นครชุม,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.นครชุม\หน่วยที่ 6_0001.pdf
ทต_นครช_ม_หน_วยท_7_0001,ทต_นครช_ม_หน_วยท_7_0001.pdf,กำแพงเพชร,เมือง,ทำบนครูป,ทต.นครชุม,5.0,7.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch,0.55,True,False,True,True,False,7.0,5.0,ทำบนครูป,เมือง,1.0,กำแพงเพชร,True,ทต.นครชุม,ทต,นครชุม,7.0,ทต.นครชุม,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.นครชุม\หน่วยที่ 7_0001.pdf
ทต_นครช_ม_หน_วยท_9_0001,ทต_นครช_ม_หน_วยท_9_0001.pdf,กำแพงเพชร,เมือง,นครชุม,ทต.นครชุม,6.0,9.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,9.0,6.0,นครชุม,เมือง,1.0,กำแพงเพชร,True,ทต.นครชุม,ทต,นครชุม,9.0,ทต.นครชุม,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.นครชุม\หน่วยที่ 9_0001.pdf
ทต_เทพนคร_หน_วยท_10_0001,ทต_เทพนคร_หน_วยท_10_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,8.0,10.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,10.0,8.0,เทพนคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,10.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 10_0001.pdf
ทต_เทพนคร_หน_วยท_11_0001,ทต_เทพนคร_หน_วยท_11_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,8.0,11.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,11.0,8.0,เทพนคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,11.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 11_0001.pdf
ทต_เทพนคร_หน_วยท_12_0001,ทต_เทพนคร_หน_วยท_12_0001.pdf,กรุงเทพมหานคร ใส่จริงสิ้นเป็นที่เรียบร้อ,เมืองฯ,เทพนคร,ทต.เทพนคร,9.0,12.0,,,,,,,,,,,False,False,,,,,True,province_ocr_unreliable,0.55,True,True,False,True,False,12.0,9.0,เทพนคร,เมืองฯ,1.0,กรุงเทพมหานคร ใส่จริงสิ้นเป็นที่เรียบร้อ,True,ทต.เทพนคร,ทต,เทพนคร,12.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 12_0001.pdf
ทต_เทพนคร_หน_วยท_14_0001,ทต_เทพนคร_หน_วยท_14_0001.pdf,เพชรนคร,เชิงทะเล,เพชรนคร,ทต.เทพนคร,10.0,14.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch;province_ocr_unreliable;district_ocr_unreliable,0.55,True,False,False,False,False,,10.0,เพชรนคร,เชิงทะเล,,เพชรนคร,True,ทต.เทพนคร,ทต,เทพนคร,14.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 14_0001.pdf
ทต_เทพนคร_หน_วยท_15_0001,ทต_เทพนคร_หน_วยท_15_0001.pdf,กำแพงเพชร,เมือง,เกพนคร,ทต.เทพนคร,11.0,15.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch,0.55,True,False,True,True,False,15.0,11.0,เกพนคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,15.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 15_0001.pdf
ทต_เทพนคร_หน_วยท_16_0001,ทต_เทพนคร_หน_วยท_16_0001.pdf,กำแพงเพชร,6 มิ่งฯ,เทพนคร,ทต.เทพนคร,,16.0,,,,,,,,,,,False,False,,,,,True,district_ocr_unreliable;missing_moo,0.55,True,True,True,False,True,,,,6 มิ่งฯ,,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,16.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 16_0001.pdf
ทต_เทพนคร_หน_วยท_17_0001,ทต_เทพนคร_หน_วยท_17_0001.pdf,กรุงเทพมหานคร สรุปเป็นที่เรียบร้อยแล้ว ด,,เทพนคร,ทต.เทพนคร,12.0,17.0,,,,,,,,,,,False,False,,,,,True,province_ocr_unreliable,0.55,True,True,False,True,False,17.0,12.0,,,1.0,กรุงเทพมหานคร สรุปเป็นที่เรียบร้อยแล้ว ด,True,ทต.เทพนคร,ทต,เทพนคร,17.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 17_0001.pdf
ทต_เทพนคร_หน_วยท_18_0001,ทต_เทพนคร_หน_วยท_18_0001.pdf,กรุงเทพฯ,เพียง,เกพนคร,ทต.เทพนคร,14.0,18.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch;province_ocr_unreliable;district_ocr_unreliable,0.55,True,False,False,False,False,18.0,14.0,เกพนคร,เพียง,1.0,กรุงเทพฯ,True,ทต.เทพนคร,ทต,เทพนคร,18.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 18_0001.pdf
ทต_เทพนคร_หน_วยท_19_0001,ทต_เทพนคร_หน_วยท_19_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,19.0,19.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,,19.0,,เมือง,,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,19.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 19_0001.pdf
ทต_เทพนคร_หน_วยท_1_0001,ทต_เทพนคร_หน_วยท_1_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,,1.0,,,,,,,,,,,False,False,,,,,True,missing_moo,0.55,True,True,True,True,True,,,เทพนคร,เมือง,,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,1.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 1_0001.pdf
ทต_เทพนคร_หน_วยท_20_0001,ทต_เทพนคร_หน_วยท_20_0001.pdf,กำแพงเพชร,เมือง,คามเทพนคร,ทต.เทพนคร,15.0,20.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,20.0,15.0,คามเทพนคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,20.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 20_0001.pdf
ทต_เทพนคร_หน_วยท_21_0001,ทต_เทพนคร_หน_วยท_21_0001.pdf,กำแพงเพชร,เมือง,เพาเวอร์,ทต.เทพนคร,16.0,21.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch,0.55,True,False,True,True,False,21.0,16.0,เพาเวอร์,เมือง,2.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,21.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 21_0001.pdf
ทต_เทพนคร_หน_วยท_22_0001,ทต_เทพนคร_หน_วยท_22_0001.pdf,กำแพงเพชร,เมือง,ถนนฯ,ทต.เทพนคร,17.0,22.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch,0.55,True,False,True,True,False,22.0,17.0,ถนนฯ,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,22.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 22_0001.pdf
ทต_เทพนคร_หน_วยท_23_0001,ทต_เทพนคร_หน_วยท_23_0001.pdf,กรุงเทพฯ,เมือง,เทพนคร,ทต.เทพนคร,18.0,23.0,,,,,,,,,,,False,False,,,,,True,province_ocr_unreliable,0.55,True,True,False,True,False,23.0,18.0,เทพนคร,เมือง,1.0,กรุงเทพฯ,True,ทต.เทพนคร,ทต,เทพนคร,23.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 23_0001.pdf
ทต_เทพนคร_หน_วยท_24_0001,ทต_เทพนคร_หน_วยท_24_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,19.0,24.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,24.0,19.0,เทพนคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,24.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 24_0001.pdf
ทต_เทพนคร_หน_วยท_25_0001,ทต_เทพนคร_หน_วยท_25_0001.pdf,กำแพงเพชร,มิลง,เทพนคร,ทต.เทพนคร,20.0,25.0,,,,,,,,,,,False,False,,,,,True,district_ocr_unreliable,0.55,True,True,True,False,False,25.0,20.0,เทพนคร,มิลง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,25.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 25_0001.pdf
ทต_เทพนคร_หน_วยท_26_0001,ทต_เทพนคร_หน_วยท_26_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,21.0,26.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,26.0,21.0,เทพนคร,เมือง,,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,26.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 26_0001.pdf
ทต_เทพนคร_หน_วยท_27_0001,ทต_เทพนคร_หน_วยท_27_0001.pdf,กรุงเทพฯ,เมือง,เทพนคร,ทต.เทพนคร,22.0,27.0,,,,,,,,,,,False,False,,,,,True,province_ocr_unreliable,0.55,True,True,False,True,False,27.0,22.0,เทพนคร,เมือง,1.0,กรุงเทพฯ,True,ทต.เทพนคร,ทต,เทพนคร,27.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 27_0001.pdf
ทต_เทพนคร_หน_วยท_2_0001,ทต_เทพนคร_หน_วยท_2_0001.pdf,สมุทรสาคร,เมืองฯ,เทพนคร,ทต.เทพนคร,1.0,2.0,,,,,,,,,,,False,False,,,,,True,province_ocr_unreliable,0.55,True,True,False,True,False,2.0,1.0,เทพนคร,เมืองฯ,1.0,สมุทรสาคร,True,ทต.เทพนคร,ทต,เทพนคร,2.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 2_0001.pdf
ทต_เทพนคร_หน_วยท_3_0001,ทต_เทพนคร_หน_วยท_3_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,2.0,3.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,3.0,2.0,เทพนคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,3.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 3_0001.pdf
ทต_เทพนคร_หน_วยท_4_0001,ทต_เทพนคร_หน_วยท_4_0001.pdf,กำแพงเพชร,เมือง,เขตราหานคร,ทต.เทพนคร,3.0,4.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch,0.55,True,False,True,True,False,4.0,3.0,เขตราหานคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,4.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 4_0001.pdf
ทต_เทพนคร_หน_วยท_5_0001,ทต_เทพนคร_หน_วยท_5_0001.pdf,เชียงใหม่,เมือง,เพลง,ทต.เทพนคร,3.0,5.0,,,,,,,,,,,False,False,,,,,True,locality_mismatch;province_ocr_unreliable,0.55,True,False,False,True,False,5.0,3.0,เพลง,เมือง,1.0,เชียงใหม่,True,ทต.เทพนคร,ทต,เทพนคร,5.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 5_0001.pdf
ทต_เทพนคร_หน_วยท_6_0001,ทต_เทพนคร_หน_วยท_6_0001.pdf,กรุงเทพฯ,,เทพนคร,ทต.เทพนคร,4.0,2.0,,,,,,,,,,,False,False,,,,,True,unit_number_mismatch;province_ocr_unreliable,0.55,False,True,False,True,False,2.0,4.0,,,2.0,กรุงเทพฯ,True,ทต.เทพนคร,ทต,เทพนคร,6.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 6_0001.pdf
ทต_เทพนคร_หน_วยท_7_0001,ทต_เทพนคร_หน_วยท_7_0001.pdf,กำแพงเพชร,เมือง,เทพนคร,ทต.เทพนคร,5.0,7.0,,,,,,,,,,,False,False,,,,,False,,0.9,True,True,True,True,False,7.0,5.0,เทพนคร,เมือง,1.0,กำแพงเพชร,True,ทต.เทพนคร,ทต,เทพนคร,7.0,ทต.เทพนคร,C:\Users\Neo\Downloads\ocr_dsde\data\raw_pdf\ทต.เทพนคร\หน่วยที่ 7_0001.pdf
